urn:samm:io.catenax.asset_tracker_links:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given asset, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; childItems ; Child Items ; :SetOfChildItemsCharacteristic ; Set of child items, of which the given parent item is assembled by (one structural level down). ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; localTransform ; Local Transform ; :LocalTransformCharacteristic ; The local transformation (position, rotation, scale) of the node relative to its parent. ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; boundingVolume ; Bounding Volume ; :BoundingVolumeCharacteristic ; The bounding volume that encloses the geometry object or node. ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; modelItems ; Model Items ; :SetOfModelItemsCharacteristic ; The set of geometry model items associated with this node. ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; semanticTags ; Semantic Tags ; :SetOfSemanticTagsCharacteristic ; Used to identify the type of the linked geometry data ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; customTags ; Custom Tags ; :SetOfCustomTagsCharacteristic ; Is used to use custom identifier of the geometry data ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; minPoint ; Minimum Point ; :Vector3Trait ; The minimum corner point of the bounding box. ;
urn:samm:io.catenax.single_level_scene_node:1.0.0 ; 1.0.0 ; release ; Property ; maxPoint ; Maximum Point ; :Vector3Trait ; The maximum corner point of the bounding box. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given part (e.g. the component), valid for the Catena-X dataspace. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; customers ; Customers ; :ListOfCustomersCharacteristic ; A list of all customers of this item. If the parent items in which this item is assembled into are known, they should be listed as well.\n\nFor serialized items the list should contain only one customer with one parent item.\nAs different subsets of a batch might be sold to different customers this is a list. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; parentItems ; Parent Items ; :SetOfParentItemsCharacteristic ; Set of parent items, in which the given child object is assembled in (one structural level up).\n\nFor serialized items the list should contain only one parent item.\nAs different subsets of a batch might be used by a customer in different items this is a list. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; quantity ; Quantity ; ext-quantity:ItemQuantityCharacteristic ; Quantity of which the child part is assembled into the parent part. In general it is '1' for serialized parts. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; createdOn ; Created On ; :DateTimeTrait ; Timestamp when the relation between the parent part and the child part was created, e.g. when the given child part was assembled into the parent part. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; lastModifiedOn ; Last Modification Date ; :DateTimeTrait ; Timestamp when the assembly or usage relationship between parent part and child part was last modified. ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; isOnlyPotentialParent ; Is Only Potential Parent ; samm-c:Boolean ; Expresses the certainty whether the part has been used as component or input material in the produced item. If the value is false, it can be assumed that the part has been used. If the value is true, there are alternatives for that part, and it is unknown if this part item or an alternative part item has been used.\nThis is the case when, e.g. the same item is supplied by two suppliers, and the item is only tracked by a customer part ID during assembly. Thus, these items cannot be differentiated from each other.\n ;
urn:samm:io.catenax.single_level_usage_as_built:3.0.0 ; 3.0.0 ; release ; Property ; businessPartner ; Business Partner ; ext-number:BpnlTrait ; The supplier of the given child item. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given part (e.g. the component), valid for the Catena-X dataspace. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; parentItems ; Parent Items ; :SetOfParentItemsCharacteristic ; Set of parent parts, in which the given child object will be assembled into or used (one structural level up). ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; customers ; Customers ; :ListOfCustomersCharacteristic ; A list of all customers of this item. If the parent items in which this item will be assembled into or used are known, they should be listed as well. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; createdOn ; Created on ; :DateTimeTrait ; Timestamp when the relation between the parent part and the child part was created. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; quantity ; Quantity ; ext-quantity:ItemQuantityCharacteristic ; Quantity of which the child part will be assembled into or used in the parent part. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; lastModifiedOn ; Last Modified on ; :DateTimeTrait ; Timestamp when the assembly or usage relationship between parent part and child part was last modified. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; validityPeriod ; Validity Period ; :ValidityPeriodCharacteristic ; The period of time during which the parent-child relation is valid. This relates to whether a child part can be built into or used in the production of the parent part at a given time.\nIf no validity period is given the relation is considered valid at any point in time. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; businessPartner ; Business Partner ; ext-number:BpnlTrait ; The supplier of the given child item. ;
urn:samm:io.catenax.single_level_usage_as_planned:2.0.0 ; 2.0.0 ; release ; Property ; validFrom ; Valid from ; :DateTimeTrait ; Start date of validity period. ;
urn:samm:io.catenax.software_information:1.0.0 ; 1.0.0 ; release ; Property ; catenaXId ; Catena-X ID ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given part (e.g. the assembly), valid for the Catena-X dataspace. ;
urn:samm:io.catenax.software_information:1.0.0 ; 1.0.0 ; release ; Property ; softwareInformation ; Software Information ; :SetOfSoftwareCharacteristic ; Describes one or more software of a unique serialized part with its name, version and modified date. Optionally, the software part number/ID and the BPNL of the modifying company can be provided. ;
urn:samm:io.catenax.software_information:1.0.0 ; 1.0.0 ; release ; Property ; name ; Name ; :NameCharacteristic ; The name of the software for the corresponding instantiated part. ;
urn:samm:io.catenax.software_information:1.0.0 ; 1.0.0 ; release ; Property ; version ; Version ; :VersionCharacteristic ; The version of the software for the corresponding instantiated part. ;
urn:samm:io.catenax.software_information:1.0.0 ; 1.0.0 ; release ; Property ; softwareId ; Software ID ; :SoftwareIdCharacteristic ; The ID (e.g. part number) of the software for the corresponding instantiated part. ;
urn:samm:io.catenax.software_information:1.0.0 ; 1.0.0 ; release ; Property ; lastModifiedOn ; Last modified on ; samm-c:Timestamp ; The modified date when the software was installed or flashed on the corresponding instantiated part. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; manufacturerId ; Manufacturere Business Partner Number ; bpn:BpnlTrait ; The business partner number of the manufacturer of the related product. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; characteristicId ; characteristicId ; samm-c:Text ; Identifier of the special characteristic in relation to a specified part. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; measurementType ; Measurement Type ; samm-c:Text ; This optional attribute hints the type of the measurement. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; revisionIndex ; Revision Index ; samm-c:Text ; This attribute contains the revision index of the special characteristic, it is necessary to identify a special characteristic. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; identifier ; Identifier ; samm-c:Text ; Identifier of the individual measurement object. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; measurementTimestamp ; Measurement Timestamp ; samm-c:Timestamp ; Timestamp when the measurement was taken ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; value ; Value ; :ValueCharacteristic ; The actual value of the measurement for special characteristics. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; unit ; Unit ; samm-c:UnitReference ; The unique unit of the measurement object. ;
urn:samm:io.catenax.special_characteristics.measurement:2.0.0 ; 2.0.0 ; release ; Property ; description ; Description ; samm-c:Text ; Detailed description of the measurement object. ;
urn:samm:io.catenax.traction_battery_code:2.0.0 ; 2.0.0 ; release ; Property ; tractionBatteryCode ; Traction Battery Code ; :TractionBatteryCodeTrait ; Traction Battery Code identifying a single traction battery component like a pack, module or cell. ;
urn:samm:io.catenax.traction_battery_code:2.0.0 ; 2.0.0 ; release ; Property ; subcomponents ; Subcomponents ; :ComponentList ; Subcomponents of the component, if applicable. The relationship between traction battery codes are as follows:\n\nIf this traction battery code is given for a cell subcomponents are not required. \nIf this traction battery code is given for a battery module a list of cells are required to be registered as subcomponents.\nIf this traction battery code is given for a battery pack a list of modules are required to be registered as subcomponents (containing each a list of cell subcomponents respectively). ;
urn:samm:io.catenax.traction_battery_code:2.0.0 ; 2.0.0 ; release ; Property ; productType ; Product Type ; :ComponentTypeCharacterstic ; The type of the battery component, e.g. a pack, a module or a cell. ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; specVersion ; Transmission Passport Specification Version ; samm-c:Text ; Specification of the Transmission Pass format/data model (name and version number), which is used. ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; productSpecificParameters ; Product Specific Parameters ; :SpecificCharacteristic ; Product specific parameters of the transmission. ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; productGenericParameters ; Product Generic Parameters ; :GenericCharacteristic ; /NA/ ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; driveType ; Drive Type ; :DriveTypeTrait ; A list of the type of transmission drive. For example combustion, full hybrid, mild hybrid, plug-in hybrid or purely electric drive (battery or fuelcell). ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; torque ; Torque Performance ; :TorqueNewtonMetre ; The maximum input torque in newton meters (the operating characteristics of the transmission). ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; power ; Power ; :KilowattMeasurement ; The maximum power in kilowatt (the operating characteristics of the transmission). ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; torqueConverter ; Torque Converter ; :StringList ; A list of the used transmission damper technology (depending on the transmission type). For example NW 200 TTD and NW 200 ZDW ;
urn:samm:io.catenax.transmission.transmission_pass:3.1.0 ; 3.1.0 ; release ; Property ; speedResistance ; Speed Resistance ; :SpeedResistanceList ; The permissible maximum input speed in the respective gear depending on the transmission type. ;
